"fao_code","iso","year","value","flow"
"106","ita","1979","-900","exports"
"106","ita","2006","-30492","exports"
"106","ita","1985","-63000","exports"
"106","ita","1974","-5200","exports"
"106","ita","1973","-1500","exports"
"106","ita","1975","-4500","exports"
"106","ita","1987","-40700","exports"
"106","ita","2012","-37260","exports"
"106","ita","1972","-2700","exports"
"106","ita","1962","-100","exports"
"106","ita","1988","-57000","exports"
"106","ita","1969","-2700","exports"
"106","ita","1986","-52400","exports"
"106","ita","2002","-17186","exports"
"106","ita","2004","-21953","exports"
"106","ita","1982","-19700","exports"
"106","ita","2008","-45393","exports"
"106","ita","2013","-35336","exports"
"106","ita","2003","-18909","exports"
"106","ita","1983","-41300","exports"
"106","ita","1984","-55000","exports"
"106","ita","1997","-12300","exports"
"106","ita","2010","-28284","exports"
"106","ita","1995","-19800","exports"
"106","ita","1991","-60300","exports"
"106","ita","1998","-14100","exports"
"106","ita","1994","-32200","exports"
"106","ita","1967","-2400","exports"
"106","ita","1978","-900","exports"
"106","ita","1990","-71900","exports"
"107","civ","2014","-1422","exports"
"107","civ","2012","-263","exports"
"107","civ","2013","-1421","exports"
"108","kaz","2009","0","exports"
"108","kaz","2007","0","exports"
"108","kaz","2011","0","exports"
"108","kaz","2014","0","exports"
"108","kaz","2012","0","exports"
"108","kaz","2001","0","exports"
"108","kaz","2004","-200","exports"
"108","kaz","2005","-200","exports"
"108","kaz","2008","0","exports"
"108","kaz","2002","0","exports"
"108","kaz","2013","0","exports"
"108","kaz","2010","0","exports"
"108","kaz","2006","0","exports"
"108","kaz","2003","-200","exports"
"108","kaz","2000","0","exports"
"109","jam","2014","-57","exports"
"110","jpn","1985","-19900","exports"
"110","jpn","1988","-12800","exports"
"110","jpn","1984","-38700","exports"
"110","jpn","2013","-452468","exports"
"110","jpn","1971","-48800","exports"
"110","jpn","2004","-206000","exports"
"110","jpn","1969","-12000","exports"
"110","jpn","2014","-392642","exports"
"110","jpn","1997","-62400","exports"
"110","jpn","1966","-300","exports"
"110","jpn","1967","-100","exports"
"110","jpn","1996","-79700","exports"
"110","jpn","2001","-104000","exports"
"110","jpn","2012","-349968","exports"
"110","jpn","1970","-11300","exports"
"110","jpn","1972","-47200","exports"
"110","jpn","1992","-7601","exports"
"110","jpn","2002","-133000","exports"
"110","jpn","2006","-228000","exports"
"110","jpn","2007","-228000","exports"
"110","jpn","2009","-160000","exports"
"110","jpn","1995","-69300","exports"
"110","jpn","1975","-150100","exports"
"110","jpn","1990","-17900","exports"
"110","jpn","1987","-16600","exports"
"110","jpn","2005","-193000","exports"
"110","jpn","1976","-136800","exports"
"110","jpn","2010","-409257","exports"
"110","jpn","1981","-104600","exports"
"110","jpn","2011","-393360","exports"
"110","jpn","1977","-159648","exports"
"110","jpn","1968","-2100","exports"
"110","jpn","1978","-96500","exports"
"110","jpn","1961","-7500","exports"
"110","jpn","2003","-193000","exports"
"110","jpn","1973","-50000","exports"
"110","jpn","2008","-188000","exports"
"110","jpn","1999","-83000","exports"
"110","jpn","1979","-110100","exports"
"110","jpn","1998","-43000","exports"
"110","jpn","1963","-400","exports"
"110","jpn","1974","-236800","exports"
"110","jpn","1980","-1e+05","exports"
"110","jpn","1991","-11200","exports"
"110","jpn","1989","-9200","exports"
"110","jpn","1983","-45500","exports"
"110","jpn","1993","-5954","exports"
"110","jpn","1982","-68000","exports"
"110","jpn","1986","-37100","exports"
"110","jpn","1994","-13400","exports"
"110","jpn","2000","-132000","exports"
"110","jpn","1962","-1480","exports"
"112","jor","2009","-2465","exports"
"112","jor","2014","-1436","exports"
"112","jor","1998","0","exports"
"112","jor","2012","-357","exports"
"112","jor","1993","-25","exports"
"112","jor","2004","0","exports"
"112","jor","2001","0","exports"
"112","jor","2013","-1715","exports"
"112","jor","1999","0","exports"
"112","jor","2002","0","exports"
"112","jor","2008","-1698","exports"
"112","jor","2003","0","exports"
"112","jor","1992","-24","exports"
"112","jor","2007","0","exports"
"112","jor","1997","0","exports"
"112","jor","2011","-357","exports"
"112","jor","2000","0","exports"
"112","jor","2010","-320","exports"
"112","jor","2005","0","exports"
"112","jor","1996","0","exports"
"112","jor","2006","0","exports"
"112","jor","1995","0","exports"
"112","jor","1994","0","exports"
"113","kgz","2009","0","exports"
"113","kgz","2000","0","exports"
"113","kgz","2010","0","exports"
"113","kgz","2001","0","exports"
"113","kgz","1999","0","exports"
"113","kgz","2004","0","exports"
"113","kgz","2006","0","exports"
"113","kgz","2014","0","exports"
"113","kgz","2008","0","exports"
"113","kgz","2012","0","exports"
"113","kgz","2002","0","exports"
"113","kgz","2005","0","exports"
"113","kgz","2013","0","exports"
"113","kgz","2011","0","exports"
"113","kgz","2007","0","exports"
"113","kgz","2003","0","exports"
"114","ken","2009","-57","exports"
"114","ken","1996","0","exports"
"114","ken","2005","-15","exports"
"114","ken","2007","-24","exports"
"114","ken","1999","0","exports"
"114","ken","1995","-24","exports"
"114","ken","2001","0","exports"
"114","ken","2008","-57","exports"
"114","ken","2006","-11","exports"
"114","ken","2011","-31","exports"
"114","ken","1993","-18","exports"
"114","ken","2012","-119","exports"
"114","ken","2004","-15","exports"
"114","ken","2000","0","exports"
"114","ken","1998","0","exports"
"114","ken","2002","0","exports"
"114","ken","2010","-31","exports"
"114","ken","1997","0","exports"
"114","ken","2013","-119","exports"
"114","ken","2003","0","exports"
"114","ken","2014","-119","exports"
"114","ken","1992","-18","exports"
"114","ken","1994","0","exports"
"115","khm","2007","-111","exports"
"115","khm","2009","-111","exports"
"115","khm","2014","-111","exports"
"115","khm","2011","-111","exports"
"115","khm","2010","-111","exports"
"115","khm","2006","-25","exports"
"115","khm","2008","-111","exports"
"115","khm","2012","-111","exports"
"115","khm","2013","-111","exports"
"116","prk","1999","0","exports"
"116","prk","2004","0","exports"
"116","prk","2012","-419","exports"
"116","prk","2009","-62","exports"
"116","prk","1995","0","exports"
"116","prk","2010","-1904","exports"
"116","prk","2003","0","exports"
"116","prk","2002","0","exports"
"116","prk","2006","0","exports"
"116","prk","1998","0","exports"
"116","prk","2014","-419","exports"
"116","prk","1996","0","exports"
"116","prk","2007","0","exports"
"116","prk","1994","-175","exports"
"116","prk","2001","0","exports"
"116","prk","2011","-419","exports"
"116","prk","1993","-175","exports"
"116","prk","2008","0","exports"
"116","prk","2000","0","exports"
"116","prk","2005","0","exports"
"116","prk","2013","-419","exports"
"116","prk","1997","0","exports"
"117","kor","1993","-317","exports"
"117","kor","1992","-53","exports"
"117","kor","2010","-81230","exports"
"117","kor","2011","-31002","exports"
"117","kor","2007","-43","exports"
"117","kor","2003","0","exports"
"117","kor","1999","0","exports"
"117","kor","2014","-4956","exports"
"117","kor","2008","-156","exports"
"117","kor","2012","-12487","exports"
"117","kor","2005","0","exports"
"117","kor","2006","0","exports"
"117","kor","1994","-29500","exports"
"117","kor","2013","-13391","exports"
"117","kor","2000","0","exports"
"117","kor","2001","0","exports"
"117","kor","1995","-17800","exports"
"117","kor","2009","-83891","exports"
"117","kor","2004","0","exports"
"117","kor","1996","-350","exports"
"117","kor","1997","-2200","exports"
"117","kor","1998","-1000","exports"
"117","kor","2002","0","exports"
"118","kwt","2011","-956","exports"
"118","kwt","2014","-1427","exports"
"118","kwt","2012","-956","exports"
"118","kwt","2013","-1367","exports"
"119","lva","2010","-34","exports"
"119","lva","1997","0","exports"
"119","lva","2001","0","exports"
"119","lva","2008","-71","exports"
"119","lva","2005","-11","exports"
"119","lva","2006","-5","exports"
"119","lva","1993","0","exports"
"119","lva","2013","-98","exports"
"119","lva","1999","0","exports"
"119","lva","1995","0","exports"
"119","lva","1996","0","exports"
"119","lva","2012","-98","exports"
"119","lva","1992","0","exports"
"119","lva","2003","-1","exports"
"119","lva","1998","0","exports"
"119","lva","2014","-108","exports"
"119","lva","1994","0","exports"
"119","lva","2002","0","exports"
"119","lva","2000","0","exports"
"119","lva","2004","-4","exports"
"119","lva","2007","-21","exports"
"119","lva","2009","-2","exports"
"119","lva","2011","-65","exports"
"120","lao","2012","-29","exports"
"120","lao","2010","-29","exports"
"120","lao","2009","-29","exports"
"120","lao","2011","-29","exports"
"120","lao","2013","-29","exports"
"120","lao","2014","-29","exports"
"121","lbn","2003","0","exports"
"121","lbn","2008","-49","exports"
"121","lbn","1995","0","exports"
"121","lbn","1998","0","exports"
"121","lbn","2013","-120","exports"
"121","lbn","2002","0","exports"
"121","lbn","2001","0","exports"
"121","lbn","2010","-101","exports"
"121","lbn","2014","-71","exports"
"121","lbn","2005","-49","exports"
"121","lbn","2009","-49","exports"
"121","lbn","2012","-343","exports"
"121","lbn","1996","0","exports"
"121","lbn","2006","-49","exports"
"121","lbn","1997","0","exports"
"121","lbn","1994","0","exports"
"121","lbn","1992","0","exports"
"121","lbn","2000","0","exports"
"121","lbn","2011","-76","exports"
"121","lbn","2004","-49","exports"
"121","lbn","1999","0","exports"
"121","lbn","2007","-49","exports"
"125","lie","2009","0","exports"
"125","lie","2014","0","exports"
"125","lie","2007","0","exports"
"125","lie","2006","0","exports"
"125","lie","2013","0","exports"
"125","lie","2010","0","exports"
"125","lie","2008","0","exports"
"125","lie","2012","0","exports"
"125","lie","2011","0","exports"
"126","ltu","2012","-40685","exports"
"126","ltu","2014","-24069","exports"
"126","ltu","2009","-1","exports"
"126","ltu","2000","-6323","exports"
"126","ltu","1998","-12600","exports"
"126","ltu","1994","-800","exports"
"126","ltu","2003","0","exports"
"126","ltu","1999","-3916","exports"
"126","ltu","1995","-3900","exports"
"126","ltu","2005","-240","exports"
"126","ltu","2007","-314","exports"
"126","ltu","1997","-10100","exports"
"126","ltu","2004","-1","exports"
"126","ltu","2002","-2270","exports"
"126","ltu","2006","-253","exports"
"126","ltu","2008","-76","exports"
"126","ltu","2013","-31903","exports"
"126","ltu","1993","-2200","exports"
"126","ltu","2011","-33936","exports"
"126","ltu","2001","-4420","exports"
"126","ltu","2010","-14650","exports"
"126","ltu","1992","-2300","exports"
"126","ltu","1996","-12700","exports"
"128","mac","2012","0","exports"
"128","mac","2010","0","exports"
"128","mac","2013","0","exports"
"128","mac","1997","-8","exports"
"128","mac","2002","0","exports"
"128","mac","1999","0","exports"
"128","mac","2011","0","exports"
"128","mac","1998","0","exports"
"128","mac","2001","0","exports"
"128","mac","2005","0","exports"
"128","mac","2008","0","exports"
"128","mac","2006","0","exports"
"128","mac","2009","0","exports"
"128","mac","2003","-15","exports"
"128","mac","2004","0","exports"
"128","mac","2000","0","exports"
"128","mac","2014","0","exports"
"128","mac","2007","0","exports"
"129","mdg","2014","0","exports"
"129","mdg","2007","0","exports"
"129","mdg","1998","0","exports"
"129","mdg","2006","0","exports"
"129","mdg","1992","0","exports"
"129","mdg","1997","0","exports"
"129","mdg","1999","0","exports"
"129","mdg","2000","0","exports"
"129","mdg","2003","0","exports"
"129","mdg","1996","0","exports"
"129","mdg","1994","0","exports"
"129","mdg","1995","0","exports"
"129","mdg","2009","0","exports"
"129","mdg","2004","0","exports"
"129","mdg","2001","0","exports"
"129","mdg","2011","0","exports"
"129","mdg","2005","0","exports"
"129","mdg","2010","0","exports"
"129","mdg","2012","0","exports"
"129","mdg","2008","0","exports"
"129","mdg","2013","0","exports"
"129","mdg","2002","0","exports"
"130","mwi","2010","-29","exports"
"130","mwi","2012","-29","exports"
"130","mwi","2013","-29","exports"
"130","mwi","2011","-29","exports"
"130","mwi","2009","-29","exports"
"130","mwi","2014","-29","exports"
"131","mys","2007","-12730","exports"
"131","mys","2009","-5620","exports"
"131","mys","2010","-29406","exports"
"131","mys","2005","-15981","exports"
"131","mys","1997","0","exports"
"131","mys","2002","0","exports"
"131","mys","1998","0","exports"
"131","mys","1995","0","exports"
"131","mys","2013","-68343","exports"
"131","mys","2008","-9481","exports"
"131","mys","2003","-8616","exports"
"131","mys","2011","-18923","exports"
"131","mys","2012","-57120","exports"
"131","mys","2006","-12730","exports"
"131","mys","2014","-69087","exports"
"131","mys","2004","-15556","exports"
"131","mys","1996","0","exports"
"131","mys","2001","0","exports"
"131","mys","2000","0","exports"
"131","mys","1999","0","exports"
"133","mli","2014","-9","exports"
"134","mlt","2005","0","exports"
"134","mlt","2006","0","exports"
"134","mlt","2002","0","exports"
"134","mlt","2007","0","exports"
"134","mlt","2000","0","exports"
"134","mlt","2014","0","exports"
"134","mlt","2003","-1","exports"
"134","mlt","1999","0","exports"
"134","mlt","2001","0","exports"
"134","mlt","2010","0","exports"
"134","mlt","2009","0","exports"
"134","mlt","2012","0","exports"
"134","mlt","1998","0","exports"
"134","mlt","2013","0","exports"
"134","mlt","2008","0","exports"
"134","mlt","2004","-20","exports"
"134","mlt","2011","0","exports"
"137","mus","2013","-3","exports"
"137","mus","2011","-3","exports"
"137","mus","2010","-3","exports"
"137","mus","2012","-3","exports"
"137","mus","2014","-3","exports"
"138","mex","2000","-15500","exports"
"138","mex","2005","-20000","exports"
"138","mex","2010","-371","exports"
"138","mex","1987","0","exports"
"138","mex","2006","-20000","exports"
"138","mex","2003","-36400","exports"
"138","mex","2009","-194","exports"
"138","mex","2012","-131","exports"
"138","mex","1961","-300","exports"
"138","mex","2011","-252","exports"
"138","mex","1962","-1300","exports"
"138","mex","2002","-36400","exports"
"138","mex","1995","-4900","exports"
"138","mex","1993","-257","exports"
"138","mex","1996","-22000","exports"
"138","mex","1992","-257","exports"
"138","mex","1998","-2200","exports"
"138","mex","1999","-2100","exports"
"138","mex","2001","-36400","exports"
"138","mex","2004","-36400","exports"
"138","mex","2008","-68","exports"
"138","mex","1997","-9100","exports"
"138","mex","2007","-25","exports"
"138","mex","2014","-241","exports"
"138","mex","1994","0","exports"
"138","mex","2013","-66","exports"
"141","mng","2000","0","exports"
"141","mng","2014","-98","exports"
"141","mng","2005","0","exports"
"141","mng","2012","-98","exports"
"141","mng","2002","0","exports"
"141","mng","1998","0","exports"
"141","mng","2011","-98","exports"
"141","mng","2010","-98","exports"
